Name,
11.707,
8.508,
5.602,
2.986,
0.652,
-1.404,
-3.192,
-4.724,
-6.015,
-7.079,
-7.931,
-8.586,
-9.057,
-9.36,
-9.51,
-9.519,
-9.401,
-9.169,
-8.834,
-8.411,
-7.914,
-7.356,
-6.751,
-6.112,
-5.452,
-4.782,
-4.115,
-3.46,
-2.828,
-2.226,
-1.662,
-1.143,
-0.676,
-0.266,
0.081,
0.363,
0.576,
0.717,
0.783,
0.774,
0.689,
0.529,
0.293,
-0.018,
-0.402,
-0.856,
-1.381,
-1.971,
-2.626,
-3.342,
-4.116,
-4.943,
-5.821,
-6.745,
-7.711,
-8.715,
-9.752,
-10.819,
-11.91,
-13.023,
-14.153,
-15.297,
-16.452,
-17.614,
-18.78,
-19.948,
-21.115,
-22.279,
-23.437,
-24.587,
-25.728,
-26.859,
-27.977,
-29.082,
-30.173,
-31.248,
-32.307,
-33.349,
-34.373,
-35.379,
-36.366,
-37.334,
-38.282,
-39.211,
-40.121,
-41.011,
-41.882,
-42.734,
-43.568,
-44.384,
-45.181,
-45.962,
-46.725,
-47.471,
-48.202,
-48.916,
-49.615,
-50.3,
-50.969,
-51.624,
-52.264,
-52.89,
-53.501,
-54.098,
-54.68,
-55.248,
-55.802,
-56.341,
-56.867,
-57.379,
-57.877,
-58.362,
-58.834,
-59.294,
-59.741,
-60.177,
-60.6,
-61.013,
-61.414,
-61.805,
-62.186,
-62.556,
-62.916,
-63.266,
-63.607,
-63.937,
-64.257,
-64.567,
-64.867,
-65.156,
-65.436,
-65.706,
-65.966,
-66.217,
-66.459,
-66.692,
-66.916,
-67.132,
-67.339,
-67.539,
-67.73,
-67.913,
-68.089,
-68.256,
-68.415,
-68.566,
-68.709,
-68.843,
-68.968,
-69.083,
-69.19,
-69.286,
-69.373,
-69.45,
-69.518,
-69.576,
-69.625,
-69.665,
-69.697,
-69.721,
-69.737,
-69.747,
-69.75,
-69.747,
-69.738,
-69.725,
-69.707,
-69.686,
-69.661,
-69.635,
-69.606,
-69.577,
-69.548,
-69.52,
-69.494,
-69.471,
-69.452,
-69.44,
-69.434,
-69.437,
-69.451,
-69.476,
-69.514,
-69.568,
-69.638,
-69.726,
-69.833,
-69.96,
-70.109,
-70.28,
-70.474,
-70.693,
-70.936,
-71.206,
-71.501,
-71.823,
-72.172,
-72.548,
-72.951,
-73.38,
-73.836,
-74.317,
-74.823,
-75.353,
-75.905,
-76.478,
-77.069,
-77.678,
-78.3,
-78.934,
-79.576,
-80.222,
-80.869,
-81.513,
-82.15,
-82.775,
-83.384,
-83.972,
-84.535,
-85.068,
-85.567,
-86.025,
-86.438,
-86.801,
-87.109,
-87.356,
-87.537,
-87.647,
-87.682,
-87.637,
-87.508,
-87.29,
-86.98,
-86.574,
-86.068,
-85.461,
-84.749,
-83.932,
-83.006,
-81.973,
-80.831,
-79.583,
-78.228,
-76.769,
-75.209,
-73.55,
-71.798,
-69.954,
-68.026,
-66.016,
-63.932,
-61.78,
-59.567,
-57.3,
-54.988,
-52.64,
-50.264,
-47.871,
-45.471,
-43.073,
-40.688,
-38.326,
-35.999,
-33.717,
-31.492,
-29.335,
-27.259,
-25.275,
-23.396,
-21.634,
-20.002,
-18.51,
-17.168,
-15.988,
-14.979,
-14.15,
-13.512,
-13.069,
-12.829,
-12.799,
-12.984,
-13.387,
-14.012,
-14.855,
-15.916,
-17.192,
-18.68,
-20.374,
-22.268,
-24.35,
-26.61,
-29.038,
-31.623,
-34.353,
-37.218,
-40.202,
-43.289,
-46.462,
-49.701,
-52.983,
-56.284,
-59.574,
-62.82,
-65.987,
-69.045,
-71.965,
-74.727,
-77.311,
-79.699,
-81.861,
-83.765,
-85.377,
-86.672,
-87.653,
-88.33,
-88.705,
-88.818,
-88.751,
-88.63,
-88.677,
-89.099,
-89.959,
-91.282,
-93.079,
-95.246,
-97.677,
-100.18,
-102.25,
-103.376,
-103.314,
-101.925,
-99.224,
-95.458,
-90.742,
-85.295,
-79.893,
-75.434,
-72.542,
-71.808,
-73.522,
-77.557,
-84.102,
-92.655,
-101.143,
-107.448,
-109.499,
-106.575,
-100.968,
-94.166,
-85.384,
-71.179,
-43.377,
4.768,
75.24,
166.575,
270.003,
374.368,
470.794,
548.801,
601.801,
627.261,
622.068,
588.685,
531.471,
452.919,
358.945,
255.196,
147.865,
47.56,
-36.544,
-99.314,
-139.649,
-162.726,
-176,
-183.653,
-187.014,
-184.81,
-174.972,
-158.336,
-137.606,
-115.865,
-95.883,
-78.923,
-65.502,
-55.926,
-50.044,
-47.427,
-47.331,
-48.888,
-51.632,
-55.165,
-58.897,
-62.203,
-64.419,
-65.242,
-64.869,
-63.628,
-61.745,
-59.448,
-57.015,
-54.814,
-53.35,
-52.886,
-53.37,
-54.628,
-56.427,
-58.547,
-60.815,
-63.028,
-64.91,
-66.283,
-67.07,
-67.233,
-66.811,
-65.847,
-64.358,
-62.383,
-59.991,
-57.242,
-54.213,
-50.997,
-47.661,
-44.269,
-40.885,
-37.55,
-34.301,
-31.175,
-28.191,
-25.37,
-22.721,
-20.248,
-17.951,
-15.836,
-13.901,
-12.137,
-10.527,
-9.04,
-7.651,
-6.341,
-5.093,
-3.894,
-2.731,
-1.592,
-0.468,
0.643,
1.747,
2.851,
3.964,
5.098,
6.266,
7.477,
8.743,
10.072,
11.475,
12.964,
14.55,
16.244,
18.057,
19.998,
22.078,
24.309,
26.7,
29.26,
31.997,
34.918,
38.029,
41.335,
44.842,
48.551,
52.467,
56.591,
60.922,
65.459,
70.202,
75.148,
80.299,
85.653,
91.201,
96.937,
102.847,
108.918,
115.133,
121.472,
127.907,
134.412,
140.958,
147.521,
154.081,
160.623,
167.126,
173.57,
179.935,
186.203,
192.371,
198.439,
204.401,
210.256,
216.002,
221.643,
227.198,
232.679,
238.09,
243.429,
248.675,
253.803,
258.788,
263.605,
268.219,
272.586,
276.644,
280.321,
283.56,
286.312,
288.526,
290.152,
291.126,
291.392,
290.919,
289.693,
287.716,
285.005,
281.568,
277.424,
272.608,
267.167,
261.167,
254.69,
247.793,
240.521,
232.921,
225.032,
216.911,
208.607,
200.142,
191.523,
182.753,
173.835,
164.783,
155.616,
146.342,
136.966,
127.49,
117.908,
108.245,
98.544,
88.853,
79.233,
69.735,
60.413,
51.335,
42.586,
34.24,
26.361,
18.996,
12.175,
5.931,
0.288,
-4.738,
-9.138,
-12.927,
-16.139,
-18.823,
-21.037,
-22.838,
-24.279,
-25.423,
-26.34,
-27.09,
-27.725,
-28.286,
-28.797,
-29.283,
-29.765,
-30.257,
-30.766,
-31.288,
-31.808,
-32.305,
-32.751,
-33.123,
-33.405,
-33.579,
-33.63,
-33.547,
-33.324,
-32.963,
-32.476,
-31.873,
-31.163,
-30.358,
-29.472,
-28.523,
-27.532,
-26.52,
-25.513,
-24.529,
-23.583,
-22.689,
-21.858,
-21.097,
-20.414,
-19.809,
-19.281,
-18.829,
-18.453,
-18.152,
-17.927,
-17.775,
-17.693,
-17.677,
-17.723,
-17.829,
-17.99,
-18.204,
-18.468,
-18.778,
-19.131,
-19.526,
-19.961,
-20.431,
-20.935,
-21.469,
-22.027,
-22.607,
-23.204,
-23.815,
-24.435,
-25.062,
-25.691,
-26.321,
-26.948,
-27.57,
-28.184,
-28.789,
-29.382,
-29.963,
-30.529,
-31.079,
-31.612,
-32.128,
-32.625,
-33.103,
-33.561,
-33.999,
-34.418,
-34.817,
-35.196,
-35.556,
-35.898,
-36.222,
-36.53,
-36.823,
-37.101,
-37.366,
-37.62,
-37.862,
-38.096,
-38.322,
-38.541,
-38.755,
-38.966,
-39.174,
-39.382,
-39.59,
-39.799,
-40.012,
-40.228,
-40.449,
-40.676,
-40.909,
-41.15,
-41.399,
-41.657,
-41.925,
-42.204,
-42.492,
-42.792,
-43.103,
-43.425,
-43.758,
-44.102,
-44.456,
-44.821,
-45.195,
-45.579,
-45.972,
-46.375,
-46.785,
-47.204,
-47.631,
-48.065,
-48.506,
-48.953,
-49.405,
-49.862,
-50.323,
-50.786,
-51.252,
-51.72,
-52.188,
-52.656,
-53.124,
-53.589,
-54.052,
-54.511,
-54.966,
-55.416,
-55.859,
-56.296,
-56.725,
-57.147,
-57.56,
-57.963,
-58.357,
-58.741,
-59.114,
-59.475,
-59.824,
-60.161,
-60.483,
-60.791,
-61.084,
-61.361,
-61.622,
-61.866,
-62.092,
-62.301,
-62.492,
-62.665,
-62.82,
-62.955,
-63.072,
-63.171,
-63.25,
-63.311,
-63.353,
-63.377,
-63.383,
-63.372,
-63.344,
-63.299,
-63.239,
-63.163,
-63.073,
-62.969,
-62.853,
-62.725,
-62.587,
-62.441,
-62.287,
-62.128,
-61.965,
-61.801,
-61.637,
-61.476,
-61.319,
-61.168,
-61.026,
-60.895,
-60.776,
-60.671,
-60.583,
-60.514,
-60.464,
-60.437,
-60.433,
-60.454,
-60.502,
-60.578,
-60.683,
-60.816,
-60.98,
-61.174,
-61.398,
-61.653,
-61.936,
-62.248,
-62.587,
-62.951,
-63.339,
-63.748,
-64.175,
-64.617,
-65.07,
-65.531,
-65.995,
-66.458,
-66.915,
-67.362,
-67.793,
-68.203,
-68.587,
-68.94,
-69.255,
-69.528,
-69.751,
-69.92,
-70.028,
-70.07,
-70.04,
-69.933,
-69.744,
-69.469,
-69.103,
-68.642,
-68.082,
-67.422,
-66.658,
-65.788,
-64.812,
-63.728,
-62.536,
-61.238,
-59.834,
-58.327,
-56.72,
-55.017,
-53.221,
-51.338,
-49.372,
-47.33,
-45.218,
-43.043,
-40.813,
-38.535,
-36.219,
-33.874,
-31.509,
-29.135,
-26.762,
-24.402,
-22.065,
-19.763,
-17.507,
-15.309,
-13.179,
-11.13,
-9.172,
-7.316,
-5.574,
-3.958,
-2.478,
-1.146,
0.027,
1.033,
1.86,
2.5,
2.944,
3.188,
3.227,
3.056,
2.673,
2.074,
1.256,
0.22,
-1.035,
-2.508,
-4.197,
-6.096,
-8.201,
-10.501,
-12.984,
-15.638,
-18.453,
-21.424,
-24.544,
-27.804,
-31.197,
-34.711,
-38.331,
-42.041,
-45.818,
-49.628,
-53.439,
-57.214,
-60.921,
-64.531,
-68.016,
-71.343,
-74.477,
-77.376,
-79.995,
-82.299,
-84.253,
-85.824,
-87.004,
-87.794,
-88.221,
-88.34,
-88.203,
-87.868,
-87.407,
-86.896,
-86.42,
-86.068,
-85.909,
-86.021,
-86.533,
-87.543,
-89.099,
-91.155,
-93.521,
-95.956,
-98.238,
-100.076,
-101.091,
-100.957,
-99.479,
-96.772,
-93.312,
-89.623,
-86.268,
-83.906,
-83.207,
-84.875,
-88.646,
-92.724,
-95.048,
-93.481,
-87.738,
-80.585,
-73.217,
-64.59,
-50.491,
-21.1,
31.01,
107.754,
206.511,
315.544,
420.693,
511.345,
578.183,
618.061,
632.717,
622.282,
587.744,
529.774,
446.972,
342.417,
223.821,
101.507,
-10.203,
-99.567,
-161.694,
-196.521,
-209.694,
-208.855,
-198.491,
-182.228,
-163.069,
-142.533,
-123.661,
-108.007,
-94.092,
-81.048,
-67.468,
-53.352,
-41.374,
-33.038,
-29.137,
-29.424,
-32.071,
-36.04,
-40.816,
-45.841,
-50.92,
-55.619,
-59.288,
-61.777,
-63.22,
-63.705,
-63.454,
-62.69,
-61.556,
-60.377,
-59.562,
-59.251,
-59.42,
-59.983,
-60.745,
-61.566,
-62.368,
-62.985,
-63.223,
-62.97,
-62.165,
-60.822,
-59.027,
-56.85,
-54.358,
-51.626,
-48.719,
-45.705,
-42.647,
-39.591,
-36.569,
-33.602,
-30.699,
-27.875,
-25.146,
-22.53,
-20.047,
-17.703,
-15.492,
-13.405,
-11.43,
-9.556,
-7.779,
-6.084,
-4.457,
-2.883,
-1.353,
0.139,
1.594,
3.016,
4.413,
5.794,
7.169,
8.545,
9.929,
11.327,
12.75,
14.206,
15.706,
17.26,
18.876,
20.565,
22.336,
24.2,
26.167,
28.248,
30.449,
32.777,
35.238,
37.84,
40.59,
43.492,
46.553,
49.778,
53.17,
56.734,
60.474,
64.394,
68.493,
72.769,
77.221,
81.847,
86.646,
91.618,
96.76,
102.064,
107.519,
113.114,
118.836,
124.668,
130.587,
136.563,
142.568,
148.576,
154.57,
160.539,
166.469,
172.345,
178.15,
183.869,
189.495,
195.024,
200.448,
205.757,
210.938,
215.99,
220.919,
225.75,
230.496,
235.158,
239.718,
244.153,
248.436,
252.542,
256.434,
260.07,
263.39,
266.338,
268.873,
270.963,
272.578,
273.678,
274.21,
274.108,
273.323,
271.827,
269.609,
266.672,
263.018,
258.665,
253.644,
248.01,
241.836,
235.187,
228.113,
220.654,
212.853,
204.761,
196.443,
187.971,
179.406,
170.792,
162.169,
153.573,
145.038,
136.593,
128.246,
119.992,
111.812,
103.698,
95.658,
87.703,
79.848,
72.1,
64.464,
56.942,
49.547,
42.294,
35.194,
28.261,
21.503,
14.932,
8.571,
2.445,
-3.415,
-8.989,
-14.263,
-19.228,
-23.878,
-28.207,
-32.211,
-35.892,
-39.256,
-42.31,
-45.06,
-47.512,
-49.672,
-51.548,
-53.154,
-54.502,
-55.609,
-56.489,
-57.154,
-57.621,
-57.902,
-58.012,
-57.965,
-57.772,
-57.445,
-56.998,
-56.441,
-55.79,
-55.058,
-54.256,
-53.399,
-52.499,
-51.567,
-50.615,
-49.655,
-48.695,
-47.744,
-46.812,
-45.905,
-45.031,
-44.196,
-43.404,
-42.662,
-41.972,
-41.338,
-40.762,
-40.247,
-39.792,
-39.4,
-39.07,
-38.801,
-38.594,
-38.446,
-38.357,
-38.325,
-38.348,
-38.424,
-38.551,
-38.726,
-38.947,
-39.209,
-39.511,
-39.849,
-40.219,
-40.618,
-41.043,
-41.489,
-41.954,
-42.435,
-42.929,
-43.432,
-43.942,
-44.457,
-44.975,
-45.493,
-46.01,
-46.524,
-47.035,
-47.54,
-48.039,
-48.531,
-49.017,
-49.494,
-49.964,
-50.426,
-50.879,
-51.324,
-51.76,
-52.188,
-52.607,
-53.018,
-53.421,
-53.816,
-54.203,
-54.583,
-54.956,
-55.323,
-55.685,
-56.04,
-56.391,
-56.737,
-57.079,
-57.417,
-57.75,
-58.079,
-58.405,
-58.725,
-59.042,
-59.353,
-59.658,
-59.957,
-60.25,
-60.534,
-60.81,
-61.077,
-61.333,
-61.579,
-61.813,
-62.035,
-62.244,
-62.439,
-62.621,
-62.788,
-62.941,
-63.078,
-63.2,
-63.305,
-63.394,
-63.466,
-63.521,
-63.559,
-63.58,
-63.583,
-63.569,
-63.538,
-63.491,
-63.427,
-63.347,
-63.252,
-63.143,
-63.02,
-62.884,
-62.737,
-62.58,
-62.413,
-62.238,
-62.056,
-61.869,
-61.677,
-61.481,
-61.282,
-61.08,
-60.878,
-60.674,
-60.47,
-60.266,
-60.062,
-59.859,
-59.658,
-59.458,
-59.26,
-59.063,
-58.869,
-58.678,
-58.488,
-58.301,
-58.115,
-57.932,
-57.751,
-57.571,
-57.393,
-57.217,
-57.042,
-56.867,
-56.694,
-56.52,
-56.347,
-56.175,
-56.002,
-55.829,
-55.657,
-55.485,
-55.315,
-55.147,
-54.982,
-54.821,
-54.665,
-54.515,
-54.373,
-54.239,
-54.116,
-54.003,
-53.903,
-53.816,
-53.743,
-53.687,
-53.647,
-53.624,
-53.618,
-53.631,
-53.661,
-53.709,
-53.774,
-53.855,
-53.952,
-54.063,
-54.186,
-54.32,
-54.462,
-54.61,
-54.761,
-54.912,
-55.06,
-55.2,
-55.328,
-55.439,
-55.529,
-55.593,
-55.625,
-55.62,
-55.572,
-55.475,
-55.325,
-55.115,
-54.839,
-54.493,
-54.07,
-53.566,
-52.975,
-52.295,
-51.521,
-50.65,
-49.68,
-48.608,
-47.433,
-46.155,
-44.774,
-43.291,
-41.706,
-40.022,
-38.242,
-36.37,
-34.411,
-32.368,
-30.249,
-28.06,
-25.808,
-23.502,
-21.15,
-18.76,
-16.344,
-13.911,
-11.471,
-9.037,
-6.618,
-4.227,
-1.877,
0.419,
2.648,
4.798,
6.857,
8.81,
10.645,
12.35,
13.913,
15.323,
16.57,
17.643,
18.531,
19.225,
19.716,
19.998,
20.066,
19.916,
19.54,
18.938,
18.11,
17.059,
15.79,
14.303,
12.597,
10.671,
8.531,
6.186,
3.644,
0.915,
-1.999,
-5.089,
-8.341,
-11.736,
-15.257,
-18.89,
-22.625,
-26.449,
-30.343,
-34.274,
-38.194,
-42.063,
-45.845,
-49.504,
-53.001,
-56.289,
-59.313,
-62.03,
-64.419,
-66.459,
-68.132,
-69.412,
-70.281,
-70.74,
-70.815,
-70.562,
-70.049,
-69.339,
-68.506,
-67.635,
-66.829,
-66.199,
-65.846,
-65.852,
-66.312,
-67.316,
-68.911,
-71.07,
-73.643,
-76.407,
-79.127,
-81.509,
-83.177,
-83.779,
-83.065,
-81.061,
-78.126,
-74.718,
-71.409,
-68.904,
-67.897,
-69.166,
-72.629,
-76.731,
-79.664,
-79.474,
-75.725,
-70.803,
-65.692,
-59.028,
-46.544,
-18.936,
31.047,
105.066,
200.602,
307.409,
412.672,
506.973,
581.502,
631.289,
655.79,
652.891,
621.731,
563.39,
477.756,
369.144,
246.666,
121.115,
6.513,
-85.015,
-148.239,
-183.848,
-197.732,
-198.72,
-192.758,
-181.595,
-166.589,
-147.395,
-124.787,
-102.567,
-81.651,
-63.044,
-47.936,
-35.375,
-26.644,
-22.613,
-22.578,
-26.303,
-32.371,
-39.198,
-45.867,
-51.328,
-54.755,
-55.866,
-54.679,
-51.441,
-46.619,
-40.742,
-34.383,
-28.219,
-22.955,
-18.973,
-16.348,
-15.03,
-14.821,
-15.515,
-16.926,
-18.775,
-20.752,
-22.673,
-24.456,
-26.069,
-27.521,
-28.775,
-29.758,
-30.428,
-30.774,
-30.791,
-30.479,
-29.835,
-28.857,
-27.565,
-26,
-24.206,
-22.221,
-20.069,
-17.771,
-15.344,
-12.824,
-10.254,
-7.684,
-5.163,
-2.732,
-0.415,
1.767,
3.805,
5.697,
7.448,
9.069,
10.58,
11.994,
13.322,
14.571,
15.748,
16.866,
17.942,
18.999,
20.06,
21.149,
22.283,
23.479,
24.753,
26.118,
27.585,
29.162,
30.853,
32.665,
34.605,
36.683,
38.907,
41.282,
43.815,
46.51,
49.369,
52.397,
55.598,
58.973,
62.525,
66.256,
70.168,
74.264,
78.543,
83.005,
87.646,
92.463,
97.454,
102.616,
107.945,
113.432,
119.065,
124.83,
130.71,
136.688,
142.741,
148.839,
154.955,
161.059,
167.126,
173.139,
179.079,
184.929,
190.669,
196.28,
201.747,
207.068,
212.243,
217.269,
222.147,
226.874,
231.454,
235.908,
240.25,
244.484,
248.609,
252.609,
256.459,
260.14,
263.632,
266.902,
269.911,
272.598,
274.894,
276.745,
278.104,
278.925,
279.164,
278.761,
277.667,
275.853,
273.305,
270.027,
266.027,
261.31,
255.879,
249.759,
242.992,
235.645,
227.805,
219.542,
210.912,
201.972,
192.78,
183.399,
173.888,
164.285,
154.605,
144.866,
135.097,
125.339,
115.65,
106.076,
96.644,
87.362,
78.221,
69.224,
60.389,
51.733,
43.27,
35.018,
26.997,
19.247,
11.829,
4.791,
-1.843,
-8.068,
-13.906,
-19.386,
-24.516,
-29.3,
-33.739,
-37.83,
-41.583,
-45.008,
-48.108,
-50.893,
-53.379,
-55.599,
-57.603,
-59.434,
-61.113,
-62.65,
-64.037,
-65.253,
-66.294,
-67.157,
-67.839,
-68.342,
-68.671,
-68.833,
-68.845,
-68.723,
-68.479,
-68.115,
-67.628,
-67.014,
-66.28,
-65.44,
-64.513,
-63.524,
-62.495,
-61.443,
-60.391,
-59.356,
-58.35,
-57.385,
-56.463,
-55.585,
-54.754,
-53.977,
-53.258,
-52.604,
-52.019,
-51.504,
-51.06,
-50.687,
-50.383,
-50.147,
-49.976,
-49.867,
-49.817,
-49.825,
-49.89,
-50.011,
-50.189,
-50.422,
-50.707,
-51.043,
-51.427,
-51.856,
-52.326,
-52.834,
-53.375,
-53.947,
-54.547,
-55.17,
-55.814,
-56.477,
-57.155,
-57.847,
-58.55,
-59.261,
-59.98,
-60.703,
-61.43,
-62.158,
-62.886,
-63.611,
-64.334,
-65.052,
-65.764,
-66.468,
-67.164,
-67.851,
-68.526,
-69.189,
-69.838,
-70.473,
-71.091,
-71.693,
-72.276,
-72.84,
-73.383,
-73.907,
-74.409,
-74.89,
-75.348,
-75.784,
-76.198,
-76.588,
-76.954,
-77.296,
-77.613,
-77.904,
-78.171,
-78.411,
-78.626,
-78.815,
-78.979,
-79.117,
-79.231,
-79.32,
-79.386,
-79.429,
-79.45,
-79.45,
-79.431,
-79.392,
-79.337,
-79.266,
-79.181,
-79.083,
-78.974,
-78.855,
-78.729,
-78.596,
-78.458,
-78.316,
-78.173,
-78.028,
-77.883,
-77.741,
-77.601,
-77.465,
-77.335,
-77.211,
-77.095,
-76.987,
-76.888,
-76.799,
-76.719,
-76.65,
-76.59,
-76.54,
-76.499,
-76.467,
-76.443,
-76.427,
-76.417,
-76.412,
-76.411,
-76.412,
-76.415,
-76.417,
-76.418,
-76.415,
-76.407,
-76.394,
-76.373,
-76.343,
-76.304,
-76.254,
-76.193,
-76.118,
-76.031,
-75.929,
-75.813,
-75.681,
-75.534,
-75.371,
-75.194,
-75.001,
-74.794,
-74.574,
-74.341,
-74.097,
-73.844,
-73.582,
-73.314,
-73.042,
-72.768,
-72.494,
-72.223,
-71.957,
-71.699,
-71.451,
-71.216,
-70.997,
-70.796,
-70.615,
-70.456,
-70.322,
-70.214,
-70.134,
-70.082,
-70.061,
-70.071,
-70.113,
-70.186,
-70.291,
-70.426,
-70.592,
-70.786,
-71.006,
-71.252,
-71.519,
-71.806,
-72.108,
-72.421,
-72.743,
-73.069,
-73.393,
-73.711,
-74.018,
-74.307,
-74.575,
-74.814,
-75.019,
-75.183,
-75.301,
-75.367,
-75.373,
-75.315,
-75.187,
-74.983,
-74.698,
-74.327,
-73.866,
-73.311,
-72.657,
-71.903,
-71.046,
-70.083,
-69.014,
-67.838,
-66.556,
-65.167,
-63.674,
-62.079,
-60.384,
-58.594,
-56.713,
-54.745,
-52.696,
-50.572,
-48.379,
-46.124,
-43.815,
-41.461,
-39.069,
-36.651,
-34.214,
-31.77,
-29.328,
-26.899,
-24.494,
-22.123,
-19.798,
-17.53,
-15.331,
-13.211,
-11.182,
-9.255,
-7.44,
-5.75,
-4.194,
-2.783,
-1.528,
-0.439,
0.472,
1.196,
1.722,
2.045,
2.157,
2.053,
1.732,
1.192,
0.431,
-0.55,
-1.749,
-3.163,
-4.791,
-6.626,
-8.661,
-10.881,
-13.27,
-15.809,
-18.481,
-21.273,
-24.176,
-27.175,
-30.262,
-33.426,
-36.657,
-39.943,
-43.267,
-46.593,
-49.889,
-53.121,
-56.266,
-59.319,
-62.269,
-65.097,
-67.78,
-70.277,
-72.548,
-74.563,
-76.272,
-77.606,
-78.55,
-79.132,
-79.448,
-79.684,
-79.986,
-80.449,
-81.204,
-82.338,
-83.808,
-85.444,
-86.911,
-87.784,
-87.806,
-86.844,
-84.718,
-81.318,
-76.749,
-71.356,
-65.78,
-60.676,
-56.395,
-53.112,
-51.139,
-50.9,
-52.627,
-56.191,
-61.156,
-67.113,
-73.92,
-81.678,
-89.437,
-94.818,
-95.797,
-90.594,
-79.445,
-65.577,
-50.257,
-32.675,
-9.504,
27.775,
85.507,
165.425,
265.919,
376.482,
483.99,
577.469,
645.089,
681.838,
687.645,
662.569,
612.073,
540.422,
449.425,
344.278,
229.038,
110.934,
2.419,
-87.004,
-150.603,
-187.077,
-202.252,
-202.029,
-190.763,
-171.197,
-144.978,
-115.882,
-88.684,
-67.185,
-52.194,
-40.871,
-30.476,
-19.861,
-9.779,
-2.918,
-0.67,
-2.572,
-7.651,
-14.102,
-20.407,
-25.867,
-29.822,
-32.039,
-32.766,
-32.276,
-30.83,
-28.8,
-26.577,
-24.591,
-23.373,
-23.179,
-23.943,
-25.501,
-27.604,
-30.009,
-32.525,
-34.92,
-36.911,
-38.322,
-39.075,
-39.152,
-38.615,
-37.514,
-35.887,
-33.8,
-31.339,
-28.6,
-25.666,
-22.606,
-19.469,
-16.304,
-13.156,
-10.065,
-7.067,
-4.183,
-1.438,
1.154,
3.583,
5.842,
7.936,
9.872,
11.663,
13.33,
14.899,
16.388,
17.815,
19.194,
20.535,
21.849,
23.144,
24.425,
25.698,
26.969,
28.244,
29.534,
30.847,
32.19,
33.572,
35.001,
36.484,
38.03,
39.649,
41.351,
43.145,
45.041,
47.05,
49.181,
51.444,
53.846,
56.395,
59.097,
61.959,
64.985,
68.181,
71.552,
75.1,
78.829,
82.744,
86.845,
91.132,
95.605,
100.263,
105.105,
110.131,
115.339,
120.722,
126.271,
131.975,
137.818,
143.786,
149.858,
156.007,
162.209,
168.437,
174.666,
180.88,
187.064,
193.199,
199.265,
205.242,
211.116,
216.881,
222.538,
228.081,
233.508,
238.818,
244.013,
249.111,
254.124,
259.055,
263.902,
268.647,
273.265,
277.734,
282.029,
286.116,
289.955,
293.486,
296.643,
299.371,
301.621,
303.34,
304.48,
304.97,
304.752,
303.786,
302.045,
299.52,
296.216,
292.136,
287.293,
281.72,
275.463,
268.588,
261.176,
253.293,
245,
236.361,
227.441,
218.321,
209.075,
199.761,
190.428,
181.114,
171.853,
162.682,
153.631,
144.714,
135.937,
127.293,
118.767,
110.357,
102.067,
93.898,
85.855,
77.936,
70.14,
62.479,
54.968,
47.624,
40.462,
33.493,
26.728,
20.187,
13.892,
7.863,
2.126,
-3.303,
-8.415,
-13.199,
-17.65,
-21.765,
-25.542,
-28.987,
-32.109,
-34.916,
-37.417,
-39.621,
-41.536,
-43.175,
-44.552,
-45.683,
-46.581,
-47.263,
-47.742,
-48.034,
-48.152,
-48.112,
-47.927,
-47.609,
-47.172,
-46.626,
-45.987,
-45.267,
-44.479,
-43.636,
-42.75,
-41.834,
-40.897,
-39.952,
-39.006,
-38.07,
-37.151,
-36.257,
-35.394,
-34.568,
-33.785,
-33.051,
-32.368,
-31.741,
-31.172,
-30.664,
-30.218,
-29.835,
-29.516,
-29.262,
-29.072,
-28.945,
-28.882,
-28.881,
-28.94,
-29.059,
-29.236,
-29.468,
-29.752,
-30.087,
-30.47,
-30.897,
-31.367,
-31.875,
-32.42,
-32.999,
-33.609,
-34.247,
-34.911,
-35.599,
-36.307,
-37.034,
-37.778,
-38.535,
-39.305,
-40.085,
-40.873,
-41.669,
-42.47,
-43.275,
-44.083,
-44.892,
-45.702,
-46.512,
-47.32,
-48.125,
-48.926,
-49.722,
-50.513,
-51.299,
-52.077,
-52.848,
-53.611,
-54.366,
-55.111,
-55.847,
-56.573,
-57.287,
-57.99,
-58.68,
-59.358,
-60.022,
-60.672,
-61.308,
-61.929,
-62.535,
-63.124,
-63.698,
-64.254,
-64.792,
-65.313,
-65.814,
-66.296,
-66.759,
-67.201,
-67.623,
-68.025,
-68.405,
-68.765,
-69.103,
-69.421,
-69.717,
-69.992,
-70.246,
-70.479,
-70.692,
-70.885,
-71.059,
-71.213,
-71.35,
-71.468,
-71.57,
-71.656,
-71.727,
-71.783,
-71.826,
-71.856,
-71.874,
-71.882,
-71.88,
-71.87,
-71.853,
-71.83,
-71.802,
-71.771,
-71.737,
-71.702,
-71.666,
-71.631,
-71.597,
-71.565,
-71.537,
-71.512,
-71.491,
-71.475,
-71.465,
-71.46,
-71.46,
-71.467,
-71.479,
-71.496,
-71.519,
-71.547,
-71.579,
-71.616,
-71.656,
-71.7,
-71.747,
-71.795,
-71.845,
-71.895,
-71.945,
-71.994,
-72.04,
-72.084,
-72.124,
-72.159,
-72.189,
-72.213,
-72.23,
-72.24,
-72.243,
-72.238,
-72.224,
-72.202,
-72.172,
-72.133,
-72.087,
-72.032,
-71.971,
-71.904,
-71.832,
-71.755,
-71.676,
-71.596,
-71.515,
-71.436,
